Available_bike_stands,StationID,Hour,Weekday,past_available_bike_stands,Total_Available_bike_stands,Temp,Weather(Rain),Wind_Speed
35.1667,105,22,3,35.0,1271.1667,5.67,0,1.0
35.1667,105,23,3,35.1667,1276.6667,5.15,0,2.6
35.0,105,1,4,35.0,1302.0,5.3,0,1.5
35.0,105,2,4,35.0,1305.0,5.31,0,0.5
35.0,105,3,4,35.0,1304.0,5.31,0,2.1
35.0,105,4,4,35.0,1268.8333,5.88,0,5.1
35.8333,105,5,4,35.0,1298.1667,7.22,0,4.1
35.8333,105,6,4,35.8333,1244.0,7.24,0,2.6
34.1667,105,7,4,35.8333,1116.5,6.48,0,1.0
35.3333,105,8,4,34.1667,918.3333,7.16,0,0.5
36.0,105,9,4,35.3333,1215.8333,8.13,0,1.0
36.0,105,10,4,36.0,1180.6667,9.14,0,1.0
36.0,105,11,4,36.0,1174.6667,8.86,0,0.5
36.0,105,12,4,36.0,1149.1667,9.98,1,4.1
35.5,105,13,4,36.0,1120.6667,10.09,0,4.1
36.0,105,14,4,35.5,1196.3333,10.73,0,5.7
36.0,105,15,4,36.0,1190.6667,10.13,0,6.2
36.0,105,16,4,36.0,1088.5,10.03,0,6.2
35.8333,105,17,4,36.0,995.3333,9.5,1,4.6
36.0,105,18,4,35.8333,1075.3333,9.11,1,4.6
35.0,105,19,4,36.0,1144.0,8.93,0,4.1
34.5,105,20,4,35.0,1181.8333,9.21,0,3.6
35.0,105,21,4,34.5,1217.8333,9.11,0,3.6
35.0,105,22,4,35.0,1258.1667,9.01,0,3.6
29.0,105,23,4,35.0,1278.0,8.54,1,3.6
34.0,106,1,5,28.3333,1274.3333,7.96,0,3.6
34.0,106,2,5,34.0,1284.6667,7.06,0,2.1
34.0,106,3,5,34.0,1299.6667,6.55,0,1.5
34.0,106,4,5,34.0,1241.0,6.96,0,3.6
40.6667,106,5,5,34.0,1265.3333,6.88,0,2.1
30.1667,106,6,5,40.6667,1192.8333,6.9,0,2.6
38.8333,106,7,5,30.1667,1121.0,5.13,0,2.1
40.0,106,8,5,38.8333,903.6667,6.32,0,1.5
40.0,106,9,5,40.0,1090.6667,8.75,0,1.0
40.0,106,10,5,40.0,1138.3333,10.73,0,2.6
33.3333,106,11,5,40.0,1135.5,12.51,0,3.1
39.1667,106,12,5,33.3333,1101.8333,13.93,0,2.1
39.5,106,13,5,39.1667,1100.1667,12.96,0,2.6
40.0,106,14,5,39.5,1181.5,12.35,1,2.6
39.6667,106,15,5,40.0,1181.3333,11.22,1,3.6
46.0,106,16,5,39.6667,1100.3333,10.67,1,3.6
31.0,106,17,5,46.0,1035.8333,9.65,1,4.1
32.8333,106,18,5,31.0,1174.1667,9.65,1,5.1
24.1667,106,19,5,32.8333,1214.0,9.67,1,4.6
29.3333,106,20,5,24.1667,1234.8333,9.65,1,1.0
21.6667,106,21,5,29.3333,1267.8333,9.65,1,4.1
26.3333,106,22,5,21.6667,1273.0,9.65,1,3.6
27.0,106,23,5,26.3333,1265.6667,9.34,1,4.1
27.0,106,1,6,27.0,1304.6667,8.64,0,4.1
27.0,106,2,6,27.0,1295.8333,7.99,1,6.7
27.0,106,3,6,27.0,1289.6667,7.02,1,4.1
27.0,106,4,6,27.0,1260.1667,5.93,0,4.6
27.8333,106,5,6,27.0,1308.6667,5.63,0,4.6
29.0,106,6,6,27.8333,1276.6667,4.8,0,3.6
24.1667,106,7,6,29.0,1269.1667,5.61,0,2.6
30.5,106,8,6,24.1667,1259.5,6.97,1,2.1
32.3333,106,9,6,30.5,1226.6667,8.46,1,2.1
33.1667,106,10,6,32.3333,1236.6667,8.51,1,5.1
27.8333,106,11,6,33.1667,1220.5,10.43,1,6.7
33.0,106,12,6,27.8333,1232.5,10.88,1,8.7
36.3333,106,13,6,33.0,1239.1667,11.07,1,8.7
31.3333,106,14,6,36.3333,1237.6667,11.3,1,10.8
29.0,106,15,6,31.3333,1232.0,10.37,1,8.7
33.1667,106,16,6,29.0,1238.1667,9.04,1,9.3
25.1667,106,17,6,33.1667,1212.8333,8.47,1,7.7
31.3333,106,18,6,25.1667,1249.3333,7.51,1,8.7
30.1667,106,19,6,31.3333,1218.1667,7.4,1,7.7
31.3333,106,20,6,30.1667,1271.0,6.9,1,6.7
37.3333,106,21,6,31.3333,1263.8333,6.48,1,7.2
37.0,106,22,6,37.3333,1261.3333,6.28,1,8.2
36.1667,106,23,6,37.0,1281.8333,6.06,1,5.7
35.0,106,1,7,35.3333,1297.3333,5.95,1,6.7
35.0,106,2,7,35.0,1302.0,5.95,1,6.2
35.0,106,3,7,35.0,1311.3333,6.18,1,5.1
35.0,106,4,7,35.0,1260.8333,6.06,1,5.1
34.3333,106,6,7,35.0,1284.6667,6.06,1,5.1
34.3333,106,6,7,35.0,1284.6667,6.17,1,4.6
34.3333,106,7,7,34.3333,1290.5,6.12,0,3.6
35.3333,106,8,7,34.3333,1274.6667,5.88,0,3.6
38.3333,106,9,7,35.3333,1269.8333,6.01,1,3.1
38.5,106,10,7,38.3333,1236.1667,5.18,1,4.1
45.8333,106,11,7,38.5,1260.5,4.43,1,1.0
33.3333,106,12,7,45.8333,1263.0,3.74,1,4.6
25.0,106,13,7,33.3333,1275.1667,2.75,1,5.1
22.0,106,14,7,25.0,1258.8333,2.37,1,5.7
17.8333,106,15,7,22.0,1272.1667,2.45,1,6.7
21.0,106,16,7,17.8333,1279.5,1.68,1,7.7
17.5,106,17,7,21.0,1263.5,0.46,1,6.7
21.0,106,18,7,17.5,1278.1667,0.46,1,6.7
21.0,106,19,7,21.0,1257.1667,0.75,1,7.7
22.1667,106,20,7,21.0,1288.3333,1.18,1,6.2
22.3333,106,21,7,22.1667,1281.0,1.4,1,6.7
21.6667,106,22,7,22.3333,1292.3333,1.7,1,5.7
21.0,106,23,7,21.6667,1263.6667,1.4,1,5.7
21.0,106,1,1,21.0,1302.3333,1.52,1,4.6
21.0,106,2,1,21.0,1302.8333,1.53,1,5.1
21.0,106,3,1,21.0,1314.0,1.35,0,4.6
21.0,106,4,1,21.0,1265.3333,1.36,1,4.1
22.0,106,5,1,21.0,1278.8333,1.71,0,4.6
24.0,106,6,1,22.0,1209.5,1.74,1,3.6
26.6667,106,7,1,24.0,1131.1667,2.24,1,3.6
31.3333,106,8,1,26.6667,969.1667,2.78,1,3.6
40.0,106,9,1,31.3333,1122.5,3.31,1,3.1
33.3333,106,10,1,40.0,1189.0,4.22,1,4.6
39.1667,106,11,1,33.3333,1192.3333,4.55,1,5.7
36.5,106,12,1,39.1667,1142.6667,4.31,1,6.2
37.6667,106,13,1,36.5,1125.0,5.11,1,9.3
46.0,106,15,1,39.6667,1199.8333,5.69,1,4.6
31.6667,106,16,1,46.0,1142.1667,4.6,1,5.7
39.3333,106,17,1,31.6667,1019.5,4.04,0,4.6
37.8333,106,18,1,39.3333,1072.8333,3.49,1,4.1
36.3333,106,19,1,37.8333,1165.5,3.77,0,3.6
36.5,106,20,1,36.3333,1199.6667,4.15,1,5.1
36.8333,106,21,1,36.5,1246.3333,3.92,1,5.1
32.5,106,22,1,36.8333,1270.8333,3.81,1,5.7
17.0,106,23,1,32.5,1275.0,3.31,1,7.2
17.0,106,1,2,14.1667,1270.5,3.72,1,6.2
17.0,106,2,2,17.0,1275.3333,4.38,0,6.7
17.0,106,3,2,17.0,1242.8333,4.9,1,7.2
17.0,106,4,2,17.0,1229.0,4.98,1,8.2
17.5,106,5,2,17.0,1282.5,5.0,1,8.2
18.6667,106,6,2,17.5,1236.3333,4.99,1,7.7
18.5,106,7,2,18.6667,1118.0,5.28,1,7.2
27.5,106,8,2,18.5,876.3333,5.84,0,8.2
39.6667,106,9,2,27.5,1063.5,7.03,1,9.3
40.0,106,10,2,39.6667,1136.5,7.97,0,8.2
33.3333,106,11,2,40.0,979.3333,9.51,1,8.7
35.6667,106,12,2,33.3333,1124.6667,10.0,0,7.2
37.8333,106,13,2,35.6667,1108.5,10.12,0,7.7
40.0,106,14,2,37.8333,1166.3333,9.88,1,6.7
39.5,106,15,2,40.0,1212.1667,9.43,0,6.2
37.0,106,17,2,39.1667,1018.3333,8.69,1,5.7
37.0,106,17,2,39.1667,1018.3333,8.47,0,4.1
34.8333,106,18,2,37.0,1105.1667,7.88,0,3.6
33.0,106,19,2,34.8333,1201.6667,7.07,1,4.6
33.1667,106,20,2,33.0,1262.6667,6.9,1,4.6
33.0,106,22,2,33.0,1263.8333,6.99,1,6.7
33.0,106,23,2,33.0,1233.3333,7.13,1,8.2
33.0,106,1,3,33.0,1275.6667,8.96,1,4.6
33.0,106,2,3,33.0,1285.0,9.67,1,5.1
33.0,106,3,3,33.0,1273.8333,9.78,1,4.6
33.0,106,4,3,33.0,1231.1667,9.54,1,4.1
33.5,106,5,3,33.0,1294.8333,9.52,0,5.1
35.6667,106,6,3,33.5,1228.6667,9.35,1,5.1
40.0,106,7,3,35.6667,1117.6667,9.25,1,4.6
39.5,106,8,3,40.0,916.0,9.41,1,5.1
40.0,106,9,3,39.5,1122.0,9.48,1,5.7
40.0,106,10,3,40.0,1185.0,9.68,1,5.7
39.6667,106,11,3,40.0,1180.8333,7.05,1,4.6
40.0,106,12,3,39.6667,1149.6667,6.55,1,4.6
39.5,106,13,3,40.0,1138.0,6.03,1,7.7
40.0,106,14,3,39.5,1193.1667,5.84,1,7.2
39.5,106,15,3,40.0,1215.3333,6.87,0,9.3
39.6667,106,16,3,39.5,1119.8333,7.05,1,9.8
37.8333,106,17,3,39.6667,1014.8333,6.6,1,9.3
35.6667,106,18,3,37.8333,1086.0,6.05,1,8.7
32.6667,106,19,3,35.6667,1154.1667,5.75,0,7.7
31.0,106,20,3,32.6667,1248.5,5.28,1,6.7
29.1667,106,21,3,31.0,1239.8333,5.0,1,6.2
27.5,106,22,3,29.1667,1256.5,5.0,0,6.2
28.5,106,23,3,27.5,1279.3333,4.83,1,7.2
30.0,106,1,4,30.0,1300.1667,4.68,1,6.7
30.0,106,2,4,30.0,1310.6667,4.4,0,7.7
30.0,106,3,4,30.0,1299.5,4.39,1,6.7
30.0,106,4,4,30.0,1270.3333,4.4,0,7.7
30.5,106,5,4,30.0,1297.1667,4.58,0,9.3
31.1667,106,6,4,30.5,1231.5,4.64,1,11.8
37.0,106,7,4,31.1667,1120.6667,4.99,0,11.3
40.0,106,8,4,37.0,933.0,5.1,1,12.9
40.0,106,9,4,40.0,1114.3333,5.56,1,13.4
40.0,106,10,4,40.0,1189.3333,6.87,1,12.9
33.8333,106,11,4,40.0,1211.3333,6.95,1,12.3
35.5,106,12,4,33.8333,1152.3333,7.95,1,12.9
40.0,106,13,4,35.5,1134.5,9.27,1,11.3
39.3333,106,14,4,40.0,1225.5,9.55,1,11.8
38.6667,106,15,4,39.3333,1208.5,8.65,1,9.3
39.6667,106,16,4,38.6667,1128.5,7.94,1,9.8
39.1667,106,17,4,39.6667,1021.3333,7.12,1,9.3
40.0,106,18,4,39.1667,1099.1667,6.33,1,6.2
28.1667,106,19,4,40.0,1170.8333,5.12,0,5.1
18.5,106,20,4,28.1667,1239.0,4.23,1,4.1
15.8333,106,21,4,18.5,1251.6667,3.92,0,5.1
15.0,106,22,4,15.8333,1262.0,3.78,0,4.6
14.0,106,23,4,15.0,1256.5,3.15,0,4.1
13.0,106,1,5,13.1667,1286.3333,2.05,1,3.1
13.0,106,2,5,13.0,1281.1667,1.51,0,2.6
13.0,106,3,5,13.0,1275.3333,1.9,0,2.1
13.0,106,4,5,13.0,1205.3333,2.1,0,2.1
13.0,106,5,5,13.0,1255.5,3.29,1,2.6
14.5,106,6,5,13.0,1192.6667,3.98,1,3.1
18.3333,106,7,5,14.5,1112.1667,4.63,0,3.6
21.8333,106,8,5,18.3333,969.6667,5.88,0,3.6
42.5,106,9,5,21.8333,1140.1667,5.89,1,4.6
33.3333,106,10,5,42.5,1207.0,6.26,1,5.1
40.0,106,11,5,33.3333,1183.0,6.75,1,5.7
39.3333,106,12,5,40.0,1142.3333,7.75,1,6.2
46.5,106,13,5,39.3333,1121.5,8.78,1,7.7
33.3333,106,14,5,46.5,1175.3333,9.68,1,8.2
39.5,106,15,5,33.3333,1184.6667,10.04,1,4.6
32.6667,106,16,5,39.5,1115.5,10.22,1,5.1
39.5,106,17,5,32.6667,1035.0,9.52,1,10.3
37.5,106,18,5,39.5,1134.5,8.18,0,7.2
33.8333,106,19,5,37.5,1181.8333,7.43,1,5.7
32.3333,106,20,5,33.8333,1243.5,7.48,0,5.7
31.6667,106,21,5,32.3333,1238.6667,7.13,1,7.2
34.1667,106,22,5,31.6667,1266.3333,6.37,0,9.3
34.3333,106,23,5,34.1667,1262.3333,6.06,0,5.1
33.0,106,1,6,33.0,1303.8333,5.75,0,4.1
33.0,106,2,6,33.0,1296.5,6.4,0,5.7
33.0,106,3,6,33.0,1293.0,6.62,1,5.7
33.0,106,4,6,33.0,1246.8333,6.75,0,8.2
33.0,106,5,6,33.0,1310.8333,6.81,1,7.2
33.0,106,6,6,33.0,1292.0,5.95,1,6.2
32.6667,106,7,6,33.0,1276.8333,5.95,1,7.7
31.5,106,8,6,32.6667,1241.8333,6.29,1,9.8
38.0,106,9,6,31.5,1237.3333,6.98,0,11.3
27.6667,106,10,6,38.0,1230.0,7.69,1,10.8
34.0,106,11,6,27.6667,1190.8333,7.97,0,10.8
36.8333,106,12,6,34.0,1180.1667,8.32,1,12.3
37.1667,106,13,6,36.8333,1175.6667,7.94,0,11.3
36.1667,106,14,6,37.1667,1186.0,7.51,1,7.7
36.3333,106,15,6,36.1667,1167.0,7.5,0,8.7
34.3333,106,16,6,36.3333,1192.1667,6.96,1,5.7
35.6667,106,17,6,34.3333,1191.3333,6.79,0,5.1
41.3333,106,18,6,35.6667,1227.5,6.32,1,3.1
34.8333,106,19,6,41.3333,1232.0,5.69,1,2.6
28.0,106,20,6,34.8333,1219.3333,5.23,1,2.1
32.3333,106,21,6,28.0,1253.0,4.77,1,3.1
31.8333,106,22,6,32.3333,1250.3333,4.01,1,3.1
29.3333,106,23,6,31.8333,1248.0,3.35,1,3.1
29.0,106,1,7,24.1667,1275.3333,2.72,1,2.1
29.0,106,2,7,29.0,1282.1667,2.58,1,2.6
29.0,106,3,7,29.0,1271.5,2.21,1,1.5
29.0,106,4,7,29.0,1240.1667,2.31,1,4.1
29.0,106,5,7,29.0,1280.1667,2.68,1,3.1
29.0,106,6,7,29.0,1283.8333,3.13,1,7.2
29.0,106,7,7,29.0,1249.1667,2.86,1,7.7
29.1667,106,8,7,29.0,1250.6667,3.41,0,7.2
25.0,106,9,7,29.1667,1246.6667,4.57,0,6.7
31.5,106,10,7,25.0,1228.0,5.62,0,10.3
33.6667,106,11,7,31.5,1197.3333,5.34,1,13.9
38.1667,106,12,7,33.6667,1193.0,5.21,0,12.9
39.0,106,13,7,38.1667,1179.3333,5.15,1,7.2
40.0,106,14,7,39.0,1204.1667,3.73,1,18.5
33.3333,106,15,7,40.0,1205.3333,3.35,1,9.8
40.0,106,16,7,33.3333,1207.5,3.71,1,7.2
40.0,106,17,7,40.0,1207.1667,2.63,1,7.7
40.0,106,18,7,40.0,1215.5,1.86,1,7.7
40.0,106,19,7,40.0,1234.3333,1.86,1,6.7
39.1667,106,20,7,40.0,1266.8333,1.51,1,7.7
43.6667,106,21,7,39.1667,1238.3333,1.51,1,7.7
30.0,106,22,7,43.6667,1248.6667,1.61,0,7.2
30.0,106,23,7,30.0,1244.5,1.27,1,7.7
35.0,106,1,1,34.5,1256.6667,1.17,1,6.2
35.0,106,2,1,35.0,1263.3333,1.27,1,7.2
35.0,106,3,1,35.0,1270.6667,1.36,1,6.7
35.0,106,4,1,35.0,1226.1667,1.14,0,6.7
35.0,106,5,1,35.0,1282.5,1.26,1,8.2
37.1667,106,6,1,35.0,1175.5,1.8,0,3.6
40.0,106,7,1,37.1667,1065.8333,2.34,1,5.1
40.0,106,8,1,40.0,959.6667,3.93,1,4.6
40.0,106,9,1,40.0,1088.6667,5.12,0,5.7
40.0,106,10,1,40.0,1135.5,6.26,1,4.1
33.0,106,11,1,40.0,1173.6667,7.43,0,5.7
38.3333,106,12,1,33.0,1122.1667,8.04,0,5.7
45.8333,106,13,1,38.3333,1089.5,8.13,1,6.2
33.3333,106,14,1,45.8333,1164.1667,8.81,0,5.1
39.6667,106,15,1,33.3333,1186.0,8.47,1,6.7
39.6667,106,16,1,39.6667,1089.0,8.62,0,7.7
38.6667,106,17,1,39.6667,998.0,7.82,1,8.2
37.1667,106,18,1,38.6667,1105.1667,7.06,1,8.7
29.1667,106,19,1,37.1667,1163.5,7.3,1,10.3
35.0,106,20,1,29.1667,1204.8333,7.74,1,10.3
36.1667,106,21,1,35.0,1211.1667,8.73,1,10.3
36.0,106,22,1,36.1667,1239.8333,9.2,1,11.3
36.0,106,23,1,36.0,1234.8333,9.89,1,9.8
30.8333,106,1,2,36.5,1235.6667,9.57,1,11.8
37.0,106,2,2,30.8333,1273.8333,6.08,1,7.7
37.0,106,3,2,37.0,1272.6667,5.6,1,7.2
37.0,106,4,2,37.0,1220.0,4.81,1,8.2
37.0,106,5,2,37.0,1270.1667,4.44,1,9.8
37.5,106,6,2,37.0,1190.5,4.25,1,6.2
39.6667,106,7,2,37.5,1113.6667,3.92,1,5.7
40.0,106,8,2,39.6667,915.6667,3.93,1,4.1
40.0,106,9,2,40.0,1108.0,4.2,1,6.7
40.0,106,10,2,40.0,1160.5,5.0,1,5.7
40.0,106,11,2,40.0,1190.0,6.91,1,6.7
40.0,106,12,2,40.0,1134.6667,6.33,1,5.7
40.0,106,13,2,40.0,1131.5,6.16,1,8.7
33.3333,106,14,2,40.0,1202.0,7.21,1,9.8
38.5,106,15,2,33.3333,1189.3333,7.22,1,10.3
37.1667,106,16,2,38.5,1127.0,6.87,1,12.3
36.1667,106,17,2,37.1667,1010.3333,6.58,0,10.8
29.0,106,18,2,36.1667,1010.3333,5.96,1,12.9
22.6667,106,19,2,29.0,812.1667,5.72,1,10.8
27.6667,106,20,2,22.6667,1223.3333,5.98,1,10.8
33.0,106,21,2,27.6667,1254.8333,5.98,1,10.8
33.0,106,22,2,33.0,1243.0,5.98,0,11.8
33.0,106,23,2,33.0,1301.3333,5.97,1,12.3
33.0,106,1,3,33.0,1284.6667,5.34,1,11.3
33.0,106,2,3,33.0,1285.5,5.75,1,11.8
33.0,106,3,3,33.0,1285.5,5.84,1,14.9
33.0,106,4,3,33.0,1237.3333,5.96,1,13.9
33.0,106,5,3,33.0,1297.5,5.89,1,14.4
34.5,106,6,3,33.0,1248.0,5.7,0,15.4
36.1667,106,7,3,34.5,1139.6667,5.72,1,15.4
39.8333,106,8,3,36.1667,976.0,6.18,1,12.3
40.0,106,9,3,39.8333,1100.6667,6.92,1,14.4
39.6667,106,10,3,40.0,1148.1667,8.25,0,12.9
40.0,106,11,3,39.6667,1183.8333,9.2,1,13.4
40.0,106,12,3,40.0,1125.8333,9.3,0,13.4
39.8333,106,13,3,40.0,1097.3333,9.21,1,12.3
40.0,106,14,3,39.8333,1206.5,8.58,1,13.4
44.5,106,15,3,40.0,1185.5,8.05,1,13.4
37.0,106,16,3,44.5,1136.0,7.74,1,10.3
28.5,106,17,3,37.0,1020.5,7.43,1,6.2
33.0,106,18,3,28.5,1094.1667,7.13,1,8.2
33.8333,106,19,3,33.0,1193.5,7.13,1,5.7
32.3333,106,20,3,33.8333,1249.8333,7.47,1,7.7
31.3333,106,21,3,32.3333,1246.3333,7.86,1,7.7
31.0,106,22,3,31.3333,1279.6667,7.85,1,8.7
25.8333,106,23,3,31.0,1322.0,7.84,1,8.2
30.0,106,1,4,30.0,1315.5,8.32,1,8.7
30.0,106,2,4,30.0,1310.8333,8.96,1,9.8
30.0,106,3,4,30.0,1320.1667,9.26,1,10.3
30.0,106,4,4,30.0,1281.8333,9.57,1,10.3
30.0,106,5,4,30.0,1308.5,9.86,1,13.9
26.5,106,6,4,30.0,1246.0,9.55,1,11.8
15.1667,106,7,4,26.5,1146.1667,8.93,1,11.3
31.1667,106,8,4,15.1667,935.1667,9.16,1,10.3
46.6667,106,9,4,31.1667,1096.0,9.62,0,11.8
33.3333,106,10,4,46.6667,1193.1667,10.23,0,11.8
40.0,106,11,4,33.3333,1178.3333,9.45,1,10.8
39.8333,106,12,4,40.0,1137.5,10.7,0,10.8
35.1667,106,13,4,39.8333,1118.3333,10.24,1,11.3
33.1667,106,14,4,35.1667,1214.1667,10.16,0,10.8
34.0,106,15,4,33.1667,1193.1667,10.1,0,10.8
35.0,106,16,4,34.0,1121.6667,9.88,0,10.3
34.3333,106,17,4,35.0,1022.6667,9.13,0,8.7
31.1667,106,18,4,34.3333,1078.5,8.39,1,9.8
32.0,106,19,4,31.1667,1154.1667,7.86,1,4.1
33.0,106,20,4,32.0,1231.1667,7.49,1,3.6
27.6667,106,21,4,33.0,1250.0,9.03,1,3.1
34.0,106,22,4,27.6667,1257.0,10.06,1,2.6
33.6667,106,23,4,34.0,1275.8333,11.07,1,8.2
33.0,106,1,5,33.0,1300.5,11.07,1,10.8
33.0,106,2,5,33.0,1301.1667,10.95,1,11.8
33.0,106,3,5,33.0,1311.8333,11.06,1,12.3
33.0,106,4,5,33.0,1251.8333,10.42,1,12.9
33.0,106,5,5,33.0,1284.0,9.47,1,10.8
33.1667,106,6,5,33.0,1232.8333,8.74,1,11.8
36.5,106,7,5,33.1667,1162.8333,8.32,1,10.3
40.0,106,8,5,36.5,997.1667,8.42,0,7.2
33.3333,106,9,5,40.0,1152.0,9.09,0,9.3
40.0,106,10,5,33.3333,1207.5,9.72,1,11.3
40.0,106,11,5,40.0,1226.5,9.75,0,14.9
39.6667,106,12,5,40.0,1117.3333,10.19,0,12.9
32.1667,106,13,5,39.6667,1132.0,9.88,1,13.9
38.6667,106,14,5,32.1667,1190.6667,9.92,1,10.3
39.3333,106,15,5,38.6667,1177.3333,9.35,1,12.3
33.0,106,16,5,39.3333,1122.6667,8.61,1,9.8
38.1667,106,17,5,33.0,1063.5,8.38,0,5.1
37.3333,106,18,5,38.1667,1174.3333,7.69,1,5.7
42.1667,106,19,5,37.3333,1194.5,6.96,1,2.6
30.0,106,20,5,42.1667,1243.5,6.67,1,3.6
35.5,106,21,5,30.0,1275.6667,5.84,1,2.6
34.5,106,22,5,35.5,1310.5,5.42,1,2.6
34.0,106,23,5,34.5,1286.8333,5.34,1,2.6
34.0,106,1,6,28.3333,1323.8333,8.78,1,3.1
34.0,106,2,6,34.0,1320.0,10.45,1,6.2
34.0,106,3,6,34.0,1335.1667,10.84,1,7.2
34.0,106,4,6,34.0,1275.6667,10.84,1,7.2
34.0,106,5,6,34.0,1340.8333,10.61,1,8.7
34.0,106,6,6,34.0,1297.1667,10.34,1,8.7
34.0,106,7,6,34.0,1303.0,10.34,1,9.8
34.0,106,8,6,34.0,1282.1667,10.95,1,9.8
34.0,106,9,6,34.0,1265.1667,11.06,1,9.8
34.3333,106,10,6,34.0,1292.0,11.28,1,9.3
36.5,106,11,6,34.3333,1277.8333,11.06,1,8.7
37.0,106,12,6,36.5,1233.0,10.6,1,7.7
38.0,106,13,6,37.0,1253.8333,9.19,1,8.7
39.8333,106,14,6,38.0,1242.5,7.16,1,12.9
39.3333,106,15,6,39.8333,1274.1667,6.77,0,11.3
39.3333,106,16,6,39.3333,1260.8333,6.18,1,8.7
40.0,106,17,6,39.3333,1266.6667,5.81,1,8.7
40.0,106,18,6,40.0,1268.1667,4.9,0,8.2
39.1667,106,19,6,40.0,1278.0,4.2,0,6.7
39.8333,106,20,6,39.1667,1293.1667,2.94,1,5.7
39.3333,106,21,6,39.8333,1293.8333,2.87,0,7.2
40.0,106,22,6,39.3333,1299.3333,2.78,0,7.2
38.8333,106,23,6,40.0,1298.6667,2.25,0,7.7
37.0,106,1,7,37.3333,1325.3333,1.96,0,8.2
37.0,106,2,7,37.0,1326.0,1.96,1,6.2
37.0,106,3,7,37.0,1331.0,1.43,0,5.7
37.0,106,4,7,37.0,1286.0,1.08,0,7.7
37.0,106,5,7,37.0,1329.6667,1.07,0,7.2
37.0,106,6,7,37.0,1322.3333,1.26,1,5.7
37.0,106,7,7,37.0,1287.0,1.75,0,5.1
39.1667,106,8,7,37.0,1296.3333,3.27,0,6.2
40.0,106,9,7,39.1667,1274.6667,4.63,0,6.7
33.3333,106,10,7,40.0,1285.6667,5.29,1,11.3
40.0,106,11,7,33.3333,1250.0,6.22,1,11.8
40.0,106,12,7,40.0,1243.6667,8.31,0,11.8
40.0,106,13,7,40.0,1240.1667,9.49,0,10.3
40.0,106,14,7,40.0,1195.0,9.93,0,8.7
40.0,106,15,7,40.0,1139.1667,9.69,1,11.3
40.0,106,16,7,40.0,1123.6667,9.31,1,10.3
39.8333,106,17,7,40.0,1113.5,7.65,1,10.3
39.3333,106,18,7,39.8333,1102.8333,7.3,0,5.1
40.0,106,19,7,39.3333,1111.5,6.24,1,7.7
33.0,106,20,7,40.0,1123.8333,5.21,0,6.7
40.0,106,21,7,33.0,1099.8333,5.11,0,8.2
39.3333,106,22,7,40.0,1072.1667,4.68,0,6.2
40.0,106,23,7,39.3333,1085.0,4.49,0,7.2
40.0,106,1,1,40.0,1311.5,4.91,0,6.7
40.0,106,2,1,40.0,1292.5,4.91,0,4.1
40.0,106,3,1,40.0,1306.8333,5.0,1,6.2
40.0,106,4,1,40.0,1255.3333,5.0,1,4.6
40.0,106,5,1,40.0,1296.3333,5.0,1,4.6
40.0,106,6,1,40.0,1271.3333,5.0,1,4.1
40.0,106,7,1,40.0,1278.1667,5.21,1,4.6
40.0,106,8,1,40.0,1259.5,6.2,0,4.1
40.0,106,9,1,40.0,1265.8333,6.76,1,5.7
40.0,106,10,1,40.0,1253.3333,7.81,0,5.7
40.0,106,11,1,40.0,1241.0,9.08,1,7.7
40.0,106,12,1,40.0,1206.5,9.3,0,7.2
40.0,106,13,1,40.0,1203.6667,9.69,0,8.2
32.6667,106,14,1,40.0,1202.0,10.07,0,8.2
39.1667,106,15,1,32.6667,1192.6667,9.96,0,8.7
39.0,106,16,1,39.1667,1199.1667,9.88,0,6.7
38.0,106,17,1,39.0,1208.3333,9.54,0,7.7
38.0,106,18,1,38.0,1176.1667,8.93,0,6.7
39.8333,106,19,1,38.0,1232.5,8.62,1,4.1
33.0,106,20,1,39.8333,1217.5,8.61,0,4.6
40.0,106,21,1,33.0,1241.3333,8.5,1,4.6
40.0,106,22,1,40.0,1242.3333,8.42,1,5.1
40.0,106,23,1,40.0,1246.5,8.09,1,5.7
39.0,106,1,2,39.5,1255.0,7.24,0,4.1
39.0,106,2,2,39.0,1270.8333,7.27,0,3.1
39.0,106,3,2,39.0,1268.8333,6.79,0,4.1
39.0,106,4,2,39.0,1236.0,6.49,0,5.1
39.5,106,5,2,39.0,1246.0,5.96,0,3.6
31.6667,106,6,2,39.5,1200.8333,6.87,1,3.1
29.6667,106,7,2,31.6667,1123.8333,6.79,1,3.6
39.5,106,8,2,29.6667,990.1667,7.44,1,3.1
40.0,106,9,2,39.5,1136.8333,8.74,1,2.6
40.0,106,10,2,40.0,1180.3333,9.64,0,3.1
34.8333,106,11,2,40.0,1209.0,11.03,0,5.7
33.3333,106,12,2,34.8333,1149.3333,12.34,0,5.1
37.8333,106,13,2,33.3333,1119.1667,12.44,1,7.2
38.0,106,14,2,37.8333,1222.8333,12.43,0,5.1
38.8333,106,15,2,38.0,1217.3333,13.27,0,5.7
31.5,106,16,2,38.8333,1142.6667,13.02,0,3.6
37.3333,106,17,2,31.5,995.0,13.01,0,3.6
36.3333,106,18,2,37.3333,1098.0,11.77,0,4.1
35.3333,106,19,2,36.3333,1174.6667,9.92,0,5.1
35.1667,106,20,2,35.3333,1222.8333,9.9,0,4.1
27.0,106,21,2,35.1667,1260.8333,10.05,0,4.1
